"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/14/2021","AQS","510850003","1","0.047","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/15/2021","AQS","510850003","1","0.046","ppm","43","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/16/2021","AQS","510850003","1","0.054","ppm","50","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/17/2021","AQS","510850003","1","0.041","ppm","38","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/18/2021","AQS","510850003","1","0.035","ppm","32","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/19/2021","AQS","510850003","1","0.031","ppm","29","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/20/2021","AQS","510850003","1","0.044","ppm","41","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/21/2021","AQS","510850003","1","0.056","ppm","54","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/22/2021","AQS","510850003","1","0.041","ppm","38","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/23/2021","AQS","510850003","1","0.05","ppm","46","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/24/2021","AQS","510850003","1","0.036","ppm","33","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/25/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/26/2021","AQS","510850003","1","0.047","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/27/2021","AQS","510850003","1","0.046","ppm","43","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/28/2021","AQS","510850003","1","0.057","ppm","58","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/29/2021","AQS","510850003","1","0.048","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/30/2021","AQS","510850003","1","0.047","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"07/31/2021","AQS","510850003","1","0.032","ppm","30","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/01/2021","AQS","510850003","1","0.042","ppm","39","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/02/2021","AQS","510850003","1","0.043","ppm","40","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/03/2021","AQS","510850003","1","0.036","ppm","33","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/04/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/05/2021","AQS","510850003","1","0.049","ppm","45","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/06/2021","AQS","510850003","1","0.055","ppm","51","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/07/2021","AQS","510850003","1","0.035","ppm","32","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/08/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/09/2021","AQS","510850003","1","0.048","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/10/2021","AQS","510850003","1","0.043","ppm","40","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/11/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/12/2021","AQS","510850003","1","0.049","ppm","45","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/13/2021","AQS","510850003","1","0.048","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/14/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/15/2021","AQS","510850003","1","0.033","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/16/2021","AQS","510850003","1","0.025","ppm","23","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/17/2021","AQS","510850003","1","0.017","ppm","16","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/18/2021","AQS","510850003","1","0.018","ppm","17","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/19/2021","AQS","510850003","1","0.038","ppm","35","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/20/2021","AQS","510850003","1","0.025","ppm","23","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/21/2021","AQS","510850003","1","0.034","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/22/2021","AQS","510850003","1","0.033","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/23/2021","AQS","510850003","1","0.043","ppm","40","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/24/2021","AQS","510850003","1","0.05","ppm","46","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/25/2021","AQS","510850003","1","0.058","ppm","61","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/26/2021","AQS","510850003","1","0.053","ppm","49","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/27/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/28/2021","AQS","510850003","1","0.044","ppm","41","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/29/2021","AQS","510850003","1","0.031","ppm","29","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/30/2021","AQS","510850003","1","0.048","ppm","44","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"08/31/2021","AQS","510850003","1","0.037","ppm","34","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/01/2021","AQS","510850003","1","0.03","ppm","28","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/02/2021","AQS","510850003","1","0.037","ppm","34","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/03/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/04/2021","AQS","510850003","1","0.051","ppm","47","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/05/2021","AQS","510850003","1","0.042","ppm","39","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/06/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/07/2021","AQS","510850003","1","0.049","ppm","45","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/08/2021","AQS","510850003","1","0.038","ppm","35","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/09/2021","AQS","510850003","1","0.026","ppm","24","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/10/2021","AQS","510850003","1","0.033","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/11/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/12/2021","AQS","510850003","1","0.042","ppm","39","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/13/2021","AQS","510850003","1","0.043","ppm","40","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/14/2021","AQS","510850003","1","0.051","ppm","47","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/15/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/16/2021","AQS","510850003","1","0.027","ppm","25","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/17/2021","AQS","510850003","1","0.021","ppm","19","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/18/2021","AQS","510850003","1","0.031","ppm","29","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/19/2021","AQS","510850003","1","0.04","ppm","37","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/20/2021","AQS","510850003","1","0.034","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/21/2021","AQS","510850003","1","0.034","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/22/2021","AQS","510850003","1","0.029","ppm","27","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/23/2021","AQS","510850003","1","0.037","ppm","34","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/24/2021","AQS","510850003","1","0.034","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/25/2021","AQS","510850003","1","0.045","ppm","42","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/26/2021","AQS","510850003","1","0.037","ppm","34","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/27/2021","AQS","510850003","1","0.041","ppm","38","Turner Property, Old Church","16","94.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/28/2021","AQS","510850003","1","0.041","ppm","38","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/29/2021","AQS","510850003","1","0.034","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"09/30/2021","AQS","510850003","1","0.042","ppm","39","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/01/2021","AQS","510850003","1","0.033","ppm","31","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/02/2021","AQS","510850003","1","0.041","ppm","38","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/03/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/04/2021","AQS","510850003","1","0.032","ppm","30","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/05/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/06/2021","AQS","510850003","1","0.023","ppm","21","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/07/2021","AQS","510850003","1","0.026","ppm","24","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/08/2021","AQS","510850003","1","0.037","ppm","34","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/09/2021","AQS","510850003","1","0.027","ppm","25","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/10/2021","AQS","510850003","1","0.028","ppm","26","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/11/2021","AQS","510850003","1","0.024","ppm","22","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/12/2021","AQS","510850003","1","0.023","ppm","21","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/13/2021","AQS","510850003","1","0.026","ppm","24","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/14/2021","AQS","510850003","1","0.039","ppm","36","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/15/2021","AQS","510850003","1","0.046","ppm","43","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/16/2021","AQS","510850003","1","0.036","ppm","33","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/17/2021","AQS","510850003","1","0.032","ppm","30","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/18/2021","AQS","510850003","1","0.038","ppm","35","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/19/2021","AQS","510850003","1","0.042","ppm","39","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/20/2021","AQS","510850003","1","0.044","ppm","41","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/21/2021","AQS","510850003","1","0.045","ppm","42","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/22/2021","AQS","510850003","1","0.029","ppm","27","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/23/2021","AQS","510850003","1","0.029","ppm","27","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/24/2021","AQS","510850003","1","0.038","ppm","35","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/25/2021","AQS","510850003","1","0.035","ppm","32","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/26/2021","AQS","510850003","1","0.03","ppm","28","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/27/2021","AQS","510850003","1","0.03","ppm","28","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/28/2021","AQS","510850003","1","0.032","ppm","30","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/29/2021","AQS","510850003","1","0.03","ppm","28","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/30/2021","AQS","510850003","1","0.021","ppm","19","Turner Property, Old Church","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"10/31/2021","AirNow","510850003","1","0.023","ppm","21","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/01/2021","AirNow","510850003","1","0.029","ppm","27","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/02/2021","AirNow","510850003","1","0.019","ppm","18","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/03/2021","AirNow","510850003","1","0.031","ppm","29","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/04/2021","AirNow","510850003","1","0.024","ppm","22","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/05/2021","AirNow","510850003","1","0.033","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/06/2021","AirNow","510850003","1","0.029","ppm","27","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/07/2021","AirNow","510850003","1","0.035","ppm","32","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/08/2021","AirNow","510850003","1","0.041","ppm","38","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/09/2021","AirNow","510850003","1","0.04","ppm","37","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/10/2021","AirNow","510850003","1","0.042","ppm","39","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/11/2021","AirNow","510850003","1","0.042","ppm","39","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/12/2021","AirNow","510850003","1","0.035","ppm","32","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/13/2021","AirNow","510850003","1","0.034","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/14/2021","AirNow","510850003","1","0.026","ppm","24","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/15/2021","AirNow","510850003","1","0.025","ppm","23","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/16/2021","AirNow","510850003","1","0.03","ppm","28","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/17/2021","AirNow","510850003","1","0.046","ppm","43","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/18/2021","AirNow","510850003","1","0.039","ppm","36","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/19/2021","AirNow","510850003","1","0.029","ppm","27","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/20/2021","AirNow","510850003","1","0.026","ppm","24","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/21/2021","AirNow","510850003","1","0.027","ppm","25","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/22/2021","AirNow","510850003","1","0.029","ppm","27","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/23/2021","AirNow","510850003","1","0.033","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/24/2021","AirNow","510850003","1","0.031","ppm","29","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/25/2021","AirNow","510850003","1","0.037","ppm","34","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/26/2021","AirNow","510850003","1","0.029","ppm","27","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/27/2021","AirNow","510850003","1","0.032","ppm","30","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/28/2021","AirNow","510850003","1","0.034","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/29/2021","AirNow","510850003","1","0.031","ppm","29","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"11/30/2021","AirNow","510850003","1","0.034","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/01/2021","AirNow","510850003","1","0.034","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/02/2021","AirNow","510850003","1","0.043","ppm","40","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/03/2021","AirNow","510850003","1","0.032","ppm","30","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/04/2021","AirNow","510850003","1","0.026","ppm","24","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/05/2021","AirNow","510850003","1","0.036","ppm","33","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/06/2021","AirNow","510850003","1","0.039","ppm","36","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
