"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/17/2021","AQS","510870014","1","11.3","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/18/2021","AQS","510870014","1","27","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/19/2021","AQS","510870014","1","26.2","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/20/2021","AQS","510870014","1","23.1","ppb","22","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/21/2021","AQS","510870014","1","20.4","ppb","19","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/22/2021","AQS","510870014","1","14.7","ppb","13","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/23/2021","AQS","510870014","1","17.7","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/24/2021","AQS","510870014","1","16.6","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/25/2021","AQS","510870014","1","12.8","ppb","11","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/26/2021","AQS","510870014","1","8.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/27/2021","AQS","510870014","1","16","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/28/2021","AQS","510870014","1","11.9","ppb","10","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/29/2021","AQS","510870014","1","8.9","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/30/2021","AQS","510870014","1","9.4","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/31/2021","AQS","510870014","1","10.3","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/01/2021","AQS","510870014","1","14.1","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/02/2021","AQS","510870014","1","15.8","ppb","14","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/03/2021","AQS","510870014","1","17","ppb","16","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/04/2021","AQS","510870014","1","16.4","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/05/2021","AQS","510870014","1","21.2","ppb","20","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/06/2021","AQS","510870014","1","12.9","ppb","11","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/07/2021","AQS","510870014","1","15.6","ppb","14","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/08/2021","AQS","510870014","1","29.1","ppb","27","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/09/2021","AQS","510870014","1","29.4","ppb","27","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/10/2021","AQS","510870014","1","24.5","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/11/2021","AQS","510870014","1","21","ppb","20","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/12/2021","AQS","510870014","1","31.2","ppb","29","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/13/2021","AQS","510870014","1","18.9","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/14/2021","AQS","510870014","1","16.5","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/15/2021","AQS","510870014","1","18.5","ppb","17","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/16/2021","AQS","510870014","1","21.2","ppb","20","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/17/2021","AQS","510870014","1","21.4","ppb","20","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/18/2021","AQS","510870014","1","14.8","ppb","13","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/19/2021","AQS","510870014","1","14.2","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/20/2021","AQS","510870014","1","18.9","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/21/2021","AQS","510870014","1","24.8","ppb","23","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/22/2021","AQS","510870014","1","13.7","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/23/2021","AQS","510870014","1","23.2","ppb","22","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/24/2021","AQS","510870014","1","28.9","ppb","26","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/25/2021","AQS","510870014","1","24.9","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/26/2021","AQS","510870014","1","10.5","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/27/2021","AQS","510870014","1","20.7","ppb","19","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/28/2021","AQS","510870014","1","27.8","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/29/2021","AQS","510870014","1","26.8","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/30/2021","AQS","510870014","1","25.4","ppb","24","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/01/2021","AQS","510870014","1","23.3","ppb","22","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/02/2021","AQS","510870014","1","24.6","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/03/2021","AQS","510870014","1","14.9","ppb","13","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/04/2021","AQS","510870014","1","23.2","ppb","22","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/05/2021","AQS","510870014","1","19.2","ppb","18","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/06/2021","AQS","510870014","1","22.2","ppb","21","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/07/2021","AQS","510870014","1","18.9","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/08/2021","AQS","510870014","1","26.4","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/09/2021","AQS","510870014","1","23.5","ppb","22","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/10/2021","AQS","510870014","1","26.2","ppb","25","MathScience Innovation Center","19","79.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/11/2021","AQS","510870014","1","9.4","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/12/2021","AQS","510870014","1","24.7","ppb","23","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/13/2021","AQS","510870014","1","32.3","ppb","30","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/14/2021","AQS","510870014","1","27.7","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/15/2021","AQS","510870014","1","30","ppb","28","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/16/2021","AQS","510870014","1","26.2","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/17/2021","AQS","510870014","1","15.3","ppb","14","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/18/2021","AQS","510870014","1","12.6","ppb","11","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/19/2021","AQS","510870014","1","5","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/20/2021","AQS","510870014","1","24","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/21/2021","AQS","510870014","1","24.5","ppb","23","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/22/2021","AQS","510870014","1","18.9","ppb","17","MathScience Innovation Center","20","83.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/23/2021","AQS","510870014","1","24.3","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/24/2021","AQS","510870014","1","15.1","ppb","14","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/25/2021","AQS","510870014","1","8.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/26/2021","AQS","510870014","1","24.6","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/27/2021","AQS","510870014","1","18.1","ppb","17","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/28/2021","AQS","510870014","1","17.8","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/29/2021","AQS","510870014","1","22.8","ppb","21","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/30/2021","AQS","510870014","1","10.2","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/31/2021","AQS","510870014","1","9","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/01/2021","AQS","510870014","2","8.5","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/02/2021","AQS","510870014","2","9.2","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/03/2021","AQS","510870014","2","7.3","ppb","7","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/04/2021","AQS","510870014","2","15.8","ppb","14","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/05/2021","AQS","510870014","2","12.1","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/06/2021","AQS","510870014","2","17.7","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/07/2021","AQS","510870014","2","31.5","ppb","29","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/08/2021","AQS","510870014","2","27.9","ppb","25","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/09/2021","AQS","510870014","2","6.9","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/10/2021","AQS","510870014","2","28.4","ppb","26","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/11/2021","AQS","510870014","2","26.5","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/12/2021","AQS","510870014","2","25.7","ppb","24","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/13/2021","AQS","510870014","2","34","ppb","32","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/14/2021","AQS","510870014","2","34.1","ppb","32","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/15/2021","AQS","510870014","2","20.4","ppb","19","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/16/2021","AQS","510870014","2","12.1","ppb","11","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/17/2021","AQS","510870014","2","11.2","ppb","10","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/18/2021","AQS","510870014","2","21.4","ppb","20","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/19/2021","AQS","510870014","2","27.1","ppb","25","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/20/2021","AQS","510870014","2","26.3","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/21/2021","AQS","510870014","2","27.5","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/22/2021","AQS","510870014","2","18.1","ppb","17","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/23/2021","AQS","510870014","2","24.8","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/24/2021","AQS","510870014","2","24.9","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/25/2021","AQS","510870014","2","9.4","ppb","8","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/26/2021","AQS","510870014","2","13.6","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/27/2021","AQS","510870014","2","7","ppb","7","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/28/2021","AQS","510870014","2","4.7","ppb","4","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/29/2021","AQS","510870014","2","16.6","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/30/2021","AQS","510870014","2","30.1","ppb","28","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/31/2021","AQS","510870014","2","10","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/01/2021","AQS","510870014","2","9.1","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/02/2021","AQS","510870014","2","7.6","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/03/2021","AQS","510870014","2","12.6","ppb","11","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/04/2021","AQS","510870014","2","32.5","ppb","30","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/05/2021","AQS","510870014","2","14.5","ppb","13","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/06/2021","AQS","510870014","2","17.2","ppb","16","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/07/2021","AQS","510870014","2","24.7","ppb","23","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/08/2021","AQS","510870014","2","13.9","ppb","12","MathScience Innovation Center","18","75.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/09/2021","AQS","510870014","2","19.2","ppb","18","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/10/2021","AQS","510870014","2","13.8","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/11/2021","AQS","510870014","2","6","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/12/2021","AQS","510870014","2","6.7","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/13/2021","AQS","510870014","2","13.3","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/14/2021","AQS","510870014","2","9.7","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/15/2021","AQS","510870014","2","11.8","ppb","10","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/16/2021","AQS","510870014","2","13.6","ppb","12","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/17/2021","AQS","510870014","2","5.8","ppb","5","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/18/2021","AQS","510870014","2","11.5","ppb","10","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/19/2021","AQS","510870014","2","22.9","ppb","21","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/20/2021","AQS","510870014","2","16.5","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/21/2021","AQS","510870014","2","25.2","ppb","24","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/22/2021","AQS","510870014","2","15.2","ppb","14","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/23/2021","AQS","510870014","2","40.5","ppb","38","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/25/2021","AQS","510870014","2","27","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/26/2021","AQS","510870014","2","25.9","ppb","24","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/27/2021","AQS","510870014","2","13.9","ppb","12","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
