"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/31/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/01/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/02/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/03/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/04/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/05/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/06/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/07/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/09/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/10/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/11/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/12/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/13/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/14/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/15/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/16/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/17/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/18/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/19/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","4","17.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/21/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","8","33.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/22/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/23/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/24/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/25/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/26/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/27/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/28/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/29/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"09/30/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/01/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/02/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/03/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/04/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/05/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/06/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/07/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","23","96.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/09/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/10/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/11/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/12/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/13/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/14/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/15/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/16/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/17/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/18/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/19/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/20/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/21/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/22/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/23/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/24/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/25/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/26/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/27/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/28/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/29/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/30/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"10/31/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/01/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/02/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/03/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/04/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/05/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/06/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/07/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/09/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/10/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/11/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/12/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/13/2021","AQS","517600025","1","0.7","ppm","8","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/14/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/15/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/16/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/17/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/18/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","16","67.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/19/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/20/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/21/2021","AQS","517600025","1","0.7","ppm","8","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/22/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/23/2021","AQS","517600025","1","0.2","ppm","2","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/24/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/25/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/26/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/27/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/28/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/29/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"11/30/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/01/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/02/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/03/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/04/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/05/2021","AQS","517600025","1","1.1","ppm","13","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/06/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/07/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/08/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/09/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/10/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/11/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/12/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/13/2021","AQS","517600025","1","0.8","ppm","9","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/14/2021","AQS","517600025","1","0.8","ppm","9","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/15/2021","AQS","517600025","1","0.8","ppm","9","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/16/2021","AQS","517600025","1","0.8","ppm","9","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/17/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/18/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/19/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/20/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/21/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/22/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/23/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/24/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/25/2021","AQS","517600025","1","0.3","ppm","3","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/26/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/27/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/28/2021","AQS","517600025","1","0.4","ppm","5","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/29/2021","AQS","517600025","1","0.6","ppm","7","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/30/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
"12/31/2021","AQS","517600025","1","0.5","ppm","6","Bryan Park","24","100.0000","42101","Carbon monoxide","40060","Richmond, VA","51","Virginia","760","Richmond City","37.59088","-77.46925"
